1594428826474238266,Cama en hostal auditorio,722044787,1.5234467082154007e+18,Pitner,nan,Miguel Hidalgo,19.4272816,-99.1944913,Shared room,320.0,1.0,11,2026-05-06,2.14,7,362,11,nan
1662472080522541750,Room at Unique House in Mexico City,352990293,1.6561769886222372e+18,Jose Luis,nan,Álvaro Obregón,19.35722,-99.20163,Private room,1644.0,1.0,0,nan,nan,2,175,0,nan
1300035626519617975,cuarto de descanso,664422493,1.4706673750777876e+18,Luis,nan,Cuajimalpa de Morelos,19.33462832503557,-99.28587567061186,Private room,358.0,1.0,1,2024-12-19,0.06,2,365,0,nan
1592889526755981865,Cómodo departamento en excelente ubicación,114492371,1.5928895274132506e+18,Julio,nan,Azcapotzalco,19.50063,-99.20256,Entire home/apt,1256.0,1.0,13,2026-06-03,3.28,1,358,13,nan
39586563,Recamara con todos los servicios cerca Santa fe,260260568,1.469375155389992e+18,Lourdes,nan,Álvaro Obregón,19.35448,-99.24584,Private room,685.0,1.0,6,2025-03-28,0.08,2,178,0,nan
1700322646785120753,Depa luminoso a 2 cuadras del hospital ABC,508985605,1.7003226475653274e+18,Sonia,nan,Álvaro Obregón,19.39773,-99.20735,Entire home/apt,1369.0,1.0,0,nan,nan,1,365,0,nan
1686292086564967200,Habitación con acceso independiente,1686291867698349475,1.6862920874147507e+18,Arturo,nan,Cuajimalpa de Morelos,19.388483437765643,-99.26418883116422,Private room,777.0,1.0,1,2026-06-11,1.0,2,362,1,nan
1545363298725636466,The King Suite in Historic Villa Condesa,157629327,1.4685366106804877e+18,Diego,nan,Cuauhtémoc,19.41527,-99.17681,Private room,8415.0,1.0,0,nan,nan,5,154,0,nan
807557135072506762,Depa 10 condesa,10459452,1.462841236355023e+18,Julieta,nan,Cuauhtémoc,19.4168295,-99.1784314,Entire home/apt,1426.0,1.0,155,2026-05-12,3.76,8,41,43,nan
1461722647084400578,Linda y acogedora habitación.,100429275,1.4672061539427674e+18,Iliana,nan,Álvaro Obregón,19.33491,-99.27368,Private room,2000.0,1.0,0,nan,nan,2,365,0,nan
26869842,Departamento completo en la Condesa,46312101,1.4656936281576655e+18,Mariana,nan,Cuauhtémoc,19.41565,-99.17838,Entire home/apt,2131.0,4.0,0,nan,nan,1,358,0,nan
1229732740997346051,Habitación en Roma norte LGBT,591520048,1.4706159572282778e+18,Luis Alberto,nan,Cuauhtémoc,19.4182157,-99.1554664,Private room,641.0,1.0,2,2024-09-09,0.09,2,360,0,nan
912448743996784238,Departamento en el corazón de la Roma,9361904,1.4628121831532575e+18,Isabel,nan,Cuauhtémoc,19.41824167749156,-99.15640535396729,Private room,799.0,1.0,2,2024-06-27,0.08,1,177,0,nan
1236996507659871529,Habitación LGBT muy céntrica en ROMA NORTE,591520048,1.4706159572282778e+18,Luis Alberto,nan,Cuauhtémoc,19.41743124568401,-99.15430117525152,Private room,587.0,1.0,2,2024-09-25,0.09,2,356,0,nan
1705462466631849447,Alojamiento Colonia Juarez,51551775,1.4658066289946624e+18,Laura,nan,Cuauhtémoc,19.4237478,-99.1680463,Entire home/apt,2500.0,2.0,0,nan,nan,7,365,0,nan
866146925711237337,Departamento cerca de todo.,110297592,1.4673340466466685e+18,Jose Roberto,nan,Coyoacán,19.34473087158911,-99.15252193808556,Private room,913.0,1.0,21,2026-03-29,0.74,1,268,10,nan
1510296156797614119,Pequeño loft en el corazón de Coyoacán,3969538,1.5102961574904097e+18,Maria,nan,Coyoacán,19.34873,-99.16069,Entire home/apt,1142.0,1.0,0,nan,nan,1,357,0,nan
1691662588380893433,lindo departamento "hacienda de tacubaya",259224980,1.469369461337545e+18,Carlos Javier,nan,Miguel Hidalgo,19.3987057,-99.1842055,Entire home/apt,795.0,1.0,1,2026-06-16,1.0,20,355,1,nan
1696183401632386570,Architectural/Editorial Studio in Reforma w a view,601697,1.4625231511705787e+18,Josechu,nan,Cuauhtémoc,19.43476,-99.15228,Entire home/apt,1683.0,7.0,0,nan,nan,1,361,0,nan
1307319611059894218,cuarto de descanso,664422493,1.4706673750777876e+18,Luis,nan,Cuajimalpa de Morelos,19.3340818,-99.2860612,Private room,288.0,1.0,1,2025-09-02,0.1,2,365,1,nan
12784158,Colonial stylish flat in San Angel,69576678,1.466861069903174e+18,Marisol,nan,Álvaro Obregón,19.34563,-99.19726,Entire home/apt,1724.0,2.0,28,2018-04-09,0.23,1,364,0,nan
1266796192278730549,Alojamiento céntrico,109276182,1.4673230514225784e+18,Valeria,nan,Coyoacán,19.33816607875273,-99.18589917937648,Private room,628.0,1.0,1,2024-10-22,0.05,1,14,0,nan
42916001,Casa a solo 3 min de CC Santa Fe,323293152,1.463452005822022e+18,Javier,nan,Cuajimalpa de Morelos,19.36439,-99.28323,Private room,1202.0,3.0,0,nan,nan,1,363,0,nan
1612630631690710817,Azul,550252646,1.612630632346751e+18,Aline,nan,Coyoacán,19.3389013,-99.1878532,Private room,868.0,1.0,0,nan,nan,1,364,0,nan
50283304,Suite privada a una cuadra de hospitales.,10730083,1.462575564911375e+18,Israel,nan,Tlalpan,19.28581,-99.15897,Entire home/apt,685.0,3.0,12,2024-04-22,0.2,1,290,0,nan
507289029262650672,Enjoyable 2 bedroom apartament,67744437,1.4627752084195218e+18,Maria Adela,nan,Miguel Hidalgo,19.43654,-99.19623,Entire home/apt,2078.0,3.0,0,nan,nan,9,19,0,nan
1633519695651048338,Loft con perfecta ubicación. Zona Rosa y Roma Roof,687634099,1.4707159395437865e+18,NESST By GDC SA De CV,nan,Cuauhtémoc,19.42179884328551,-99.1647571251035,Entire home/apt,1550.0,1.0,8,2026-06-06,2.5,41,309,8,nan
741557,Business Suite ORANGE near Reforma,3850198,1.4626409743043827e+18,Hermann,nan,Cuauhtémoc,19.43059,-99.17073,Entire home/apt,1515.0,2.0,7,2022-12-05,0.04,6,114,0,nan
873144006273336633,Raíz Condesa · Studio · Home Office & Baño Grande,445287430,1.4700068942734444e+18,Raíz Living,nan,Cuauhtémoc,19.41755853657032,-99.17676116750964,Entire home/apt,7589.0,1.0,63,2026-04-30,1.69,15,365,8,nan
992713569493948091,Espacio Vintage Narvarte,56940938,1.4627358734142254e+18,Frida,nan,Benito Juárez,19.400899097604075,-99.15931563824417,Entire home/apt,1684.0,2.0,48,2026-01-05,1.46,3,345,9,nan
44104769,Habitación completa 5 personas Nopal 1 |Hostal,79895724,1.4669750757705856e+18,Maria Esperanza,nan,Cuauhtémoc,19.431076049804688,-99.16026306152344,Private room,3595.0,1.0,11,2026-05-11,0.2,23,75,5,nan
1629997229904835164,Habitación matrimonial en Polanco con cocineta,369403303,1.469746321357399e+18,Grixs,nan,Miguel Hidalgo,19.43558,-99.19435,Private room,1746.0,1.0,0,nan,nan,25,365,0,nan
1382974926110285928,Cabina DormitorioMapa Polanco 16,510343030,1.4702946517686753e+18,Paloma,nan,Miguel Hidalgo,19.433848,-99.1816242,Private room,569.0,1.0,49,2026-05-28,3.32,39,364,48,nan
644780139133945307,Luxury flat in the most exclusive area,535062567,1.470401063582363e+18,Fer,nan,Miguel Hidalgo,19.44279,-99.20242,Entire home/apt,3300.0,1.0,39,2026-04-12,0.84,6,360,9,nan
986316551899333501,Arquimedes Soft I Comfortable 1BR in Polanco,227002676,1.4692082073847347e+18,Oasis,nan,Miguel Hidalgo,19.43578,-99.19085,Entire home/apt,1833.0,3.0,21,2026-05-17,0.68,46,164,12,nan
1521205994178822984,Prettiest Place in Polanco,10180149,1.4628336705985408e+18,Renee,nan,Miguel Hidalgo,19.4341246,-99.1889908,Entire home/apt,nan,3.0,0,nan,nan,1,364,0,nan
46213803,Depto amueblado p/3 personas 2500 king y sofá mat,374301015,1.4697612228994578e+18,Jose Antonio,nan,Cuauhtémoc,19.4289,-99.16071,Entire home/apt,11412.0,1.0,1,2020-11-15,0.01,1,269,0,nan
1499500191720337875,Flat in the heart of Mexico City,143224389,1.4684123880391944e+18,Fernando Arturo,nan,Cuauhtémoc,19.4282557,-99.148577,Entire home/apt,1290.0,30.0,0,nan,nan,1,89,0,nan
1018964096342771245,Depto. en el corazón de la Roma-Condesa,16610227,1.46259856300936e+18,Daniela,nan,Cuauhtémoc,19.409602604860986,-99.1655919341334,Entire home/apt,2524.0,1.0,13,2026-03-04,0.41,14,355,4,nan
